evt_time,syscall_type,container_mounts,proc_args,proc_nthreads,proc_nchilds,proc_fdopencount,proc_vmsize,evt_args
00:11:42.270474729,epoll_pwait,/:/host:rw:true:rslave,,8,0,9,850632,
00:11:42.270486149,futex,/:/host:rw:true:rslave,,8,0,9,850632,addr=D61938 op=129(FUTEX_PRIVATE_FLAG) val=1
00:11:42.270489665,futex,/:/host:rw:true:rslave,,8,0,9,850632,res=1
00:11:42.270490447,accept,/:/host:rw:true:rslave,,8,0,9,850632,flags=0
00:11:42.270495035,accept,/:/host:rw:true:rslave,,8,0,10,850632,fd=9(<4t>172.19.0.12:46868->172.19.0.14:80) tuple=172.19.0.12:46868->172.19.0.14:80 queuepct=0 queuelen=0 queuemax=128
00:11:42.270500925,epoll_ctl,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.270503079,epoll_ctl,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.270504011,getsockname,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.270504872,getsockname,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.270510001,setsockopt,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.270511514,setsockopt,/:/host:rw:true:rslave,,8,0,10,850632,res=0 fd=9(<4t>172.19.0.12:46868->172.19.0.14:80) level=2 optname=0 val=.... optlen=4
00:11:42.270512766,setsockopt,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.270514019,setsockopt,/:/host:rw:true:rslave,,8,0,10,850632,res=0 fd=9(<4t>172.19.0.12:46868->172.19.0.14:80) level=1 optname=9 val=1 optlen=4
00:11:42.270515311,setsockopt,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.270515812,setsockopt,/:/host:rw:true:rslave,,8,0,10,850632,res=0 fd=9(<4t>172.19.0.12:46868->172.19.0.14:80) level=2 optname=0 val=.... optlen=4
00:11:42.270516603,setsockopt,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.270517214,setsockopt,/:/host:rw:true:rslave,,8,0,10,850632,res=0 fd=9(<4t>172.19.0.12:46868->172.19.0.14:80) level=2 optname=0 val=.... optlen=4
00:11:42.270627178,futex,/:/host:rw:true:rslave,,8,0,10,850632,res=0
00:11:42.270629694,epoll_pwait,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.270630875,epoll_pwait,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.270634111,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,interval=20000(2e-05s)
00:11:42.271053035,futex,/:/host:rw:true:rslave,,8,0,10,850632,addr=C000200148 op=129(FUTEX_PRIVATE_FLAG) val=1
00:11:42.271058465,futex,/:/host:rw:true:rslave,,8,0,10,850632,res=1
00:11:42.271066710,accept,/:/host:rw:true:rslave,,8,0,10,850632,flags=0
00:11:42.271075116,accept,/:/host:rw:true:rslave,,8,0,10,850632,fd=-11(EAGAIN) tuple=NULL queuepct=0 queuelen=0 queuemax=128
00:11:42.271192939,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,res=0
00:11:42.271197498,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,interval=20000(2e-05s)
00:11:42.271205847,futex,/:/host:rw:true:rslave,,8,0,10,850632,res=0
00:11:42.271208872,epoll_pwait,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.271210766,epoll_pwait,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.271213962,epoll_pwait,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.271359938,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,res=0
00:11:42.271362875,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,interval=20000(2e-05s)
00:11:42.271480956,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,res=0
00:11:42.271483420,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,interval=20000(2e-05s)
00:11:42.271637743,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,res=0
00:11:42.271640408,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,interval=20000(2e-05s)
00:11:42.271761112,read,/:/host:rw:true:rslave,,8,0,10,850632,fd=9(<4t>172.19.0.12:46868->172.19.0.14:80) size=4096
00:11:42.271770136,read,/:/host:rw:true:rslave,,8,0,10,850632,res=97 data=GET /login HTTP/1.1..Authorization: Basic dXNlcjpwYXNzd29yZA==..host: user..Conn
00:11:42.271809990,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,res=0
00:11:42.271812385,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,interval=20000(2e-05s)
00:11:42.271946938,futex,/:/host:rw:true:rslave,,8,0,10,850632,addr=C000056D48 op=129(FUTEX_PRIVATE_FLAG) val=1
00:11:42.271950564,futex,/:/host:rw:true:rslave,,8,0,10,850632,res=1
00:11:42.272033002,futex,/:/host:rw:true:rslave,,8,0,10,850632,res=0
00:11:42.272037950,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,interval=3000(3e-06s)
00:11:42.272042980,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,res=0
00:11:42.272044853,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,interval=20000(2e-05s)
00:11:42.272137634,write,/:/host:rw:true:rslave,,8,0,10,850632,fd=1(<p>pipe:[42245]) size=16
00:11:42.272151248,write,/:/host:rw:true:rslave,,8,0,10,850632,res=16 data={user password}.
00:11:42.272322356,write,/:/host:rw:true:rslave,,8,0,10,850632,fd=1(<p>pipe:[42245]) size=16
00:11:42.272324820,write,/:/host:rw:true:rslave,,8,0,10,850632,res=16 data={user password}.
00:11:42.272532571,write,/:/host:rw:true:rslave,,8,0,10,850632,fd=7(<4t>172.19.0.14:46982->172.19.0.13:27017) size=146
00:11:42.272603380,write,/:/host:rw:true:rslave,,8,0,10,850632,res=146 data=....................users.$cmd.........k....find.....customers..filter......user
00:11:42.272623957,read,/:/host:rw:true:rslave,,8,0,10,850632,fd=9(<4t>172.19.0.12:46868->172.19.0.14:80) size=1
00:11:42.272627202,read,/:/host:rw:true:rslave,,8,0,10,850632,res=-11(EAGAIN) data=NULL
00:11:42.272630117,futex,/:/host:rw:true:rslave,,8,0,10,850632,addr=C000057148 op=128 val=0
00:11:42.272633584,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,res=0
00:11:42.272635427,futex,/:/host:rw:true:rslave,,8,0,10,850632,addr=C000056D48 op=128 val=0
00:11:42.272638913,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,res=0
00:11:42.272641558,futex,/:/host:rw:true:rslave,,8,0,10,850632,addr=D61938 op=128 val=0
00:11:42.273925215,epoll_pwait,/:/host:rw:true:rslave,,8,0,10,850632,
00:11:42.273936220,futex,/:/host:rw:true:rslave,,8,0,10,850632,addr=D61938 op=129(FUTEX_PRIVATE_FLAG) val=1
00:11:42.273949724,futex,/:/host:rw:true:rslave,,8,0,10,850632,res=1
00:11:42.273950855,read,/:/host:rw:true:rslave,,8,0,10,850632,fd=7(<4t>172.19.0.14:46982->172.19.0.13:27017) size=36
00:11:42.273954001,read,/:/host:rw:true:rslave,,8,0,10,850632,res=36 data=n...................................
00:11:42.273958603,futex,/:/host:rw:true:rslave,,8,0,10,850632,res=0
00:11:42.273963151,nanosleep,/:/host:rw:true:rslave,,8,0,10,850632,interval=20000(2e-05s)
00:11:42.273963828,read,/:/host:rw:true:rslave,,8,0,10,850632,fd=7(<4t>172.19.0.14:46982->172.19.0.13:27017) size=4
