evt_time,syscall_type,container_mounts,proc_args,proc_nthreads,proc_nchilds,proc_fdopencount,proc_vmsize,evt_args
04:24:59.627214918,epoll_pwait,/:/host:rw:true:rslave,,8,0,9,916424,
04:24:59.627238039,futex,/:/host:rw:true:rslave,,8,0,9,916424,addr=D61938 op=129(FUTEX_PRIVATE_FLAG) val=1
04:24:59.627242577,futex,/:/host:rw:true:rslave,,8,0,9,916424,res=1
04:24:59.627243388,accept,/:/host:rw:true:rslave,,8,0,9,916424,flags=0
04:24:59.627249409,accept,/:/host:rw:true:rslave,,8,0,10,916424,fd=9(<4t>172.19.0.3:53776->172.19.0.5:80) tuple=172.19.0.3:53776->172.19.0.5:80 queuepct=0 queuelen=0 queuemax=128
04:24:59.627255790,epoll_ctl,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627257784,epoll_ctl,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627258836,getsockname,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627259587,getsockname,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627265577,setsockopt,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627266950,setsockopt,/:/host:rw:true:rslave,,8,0,10,916424,res=0 fd=9(<4t>172.19.0.3:53776->172.19.0.5:80) level=2 optname=0 val=.... optlen=4
04:24:59.627268503,setsockopt,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627269585,setsockopt,/:/host:rw:true:rslave,,8,0,10,916424,res=0 fd=9(<4t>172.19.0.3:53776->172.19.0.5:80) level=1 optname=9 val=1 optlen=4
04:24:59.627270426,setsockopt,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627271007,setsockopt,/:/host:rw:true:rslave,,8,0,10,916424,res=0 fd=9(<4t>172.19.0.3:53776->172.19.0.5:80) level=2 optname=0 val=.... optlen=4
04:24:59.627271788,setsockopt,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627272329,setsockopt,/:/host:rw:true:rslave,,8,0,10,916424,res=0 fd=9(<4t>172.19.0.3:53776->172.19.0.5:80) level=2 optname=0 val=.... optlen=4
04:24:59.627399150,futex,/:/host:rw:true:rslave,,8,0,10,916424,res=0
04:24:59.627402035,epoll_pwait,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627403427,epoll_pwait,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627405451,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,interval=20000(2e-05s)
04:24:59.627594963,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,res=0
04:24:59.627597237,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,interval=20000(2e-05s)
04:24:59.627719989,futex,/:/host:rw:true:rslave,,8,0,10,916424,addr=C000200148 op=129(FUTEX_PRIVATE_FLAG) val=1
04:24:59.627733361,futex,/:/host:rw:true:rslave,,8,0,10,916424,res=1
04:24:59.627738550,accept,/:/host:rw:true:rslave,,8,0,10,916424,flags=0
04:24:59.627742447,accept,/:/host:rw:true:rslave,,8,0,10,916424,fd=-11(EAGAIN) tuple=NULL queuepct=0 queuelen=0 queuemax=128
04:24:59.627762974,futex,/:/host:rw:true:rslave,,8,0,10,916424,res=0
04:24:59.627771408,epoll_pwait,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627773121,epoll_pwait,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627776898,epoll_pwait,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.627806037,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,res=0
04:24:59.627808261,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,interval=20000(2e-05s)
04:24:59.627848432,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,res=0
04:24:59.627850065,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,interval=20000(2e-05s)
04:24:59.628037300,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,res=0
04:24:59.628038692,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,interval=20000(2e-05s)
04:24:59.628145032,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,res=0
04:24:59.628146781,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,interval=20000(2e-05s)
04:24:59.628301532,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,res=0
04:24:59.628305428,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,interval=20000(2e-05s)
04:24:59.628433958,read,/:/host:rw:true:rslave,,8,0,10,916424,fd=9(<4t>172.19.0.3:53776->172.19.0.5:80) size=4096
04:24:59.628438776,read,/:/host:rw:true:rslave,,8,0,10,916424,res=-11(EAGAIN) data=NULL
04:24:59.628445308,futex,/:/host:rw:true:rslave,,8,0,10,916424,addr=C000057148 op=128 val=0
04:24:59.628553074,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,res=0
04:24:59.628555859,futex,/:/host:rw:true:rslave,,8,0,10,916424,addr=D61938 op=128 val=0
04:24:59.630664473,epoll_pwait,/:/host:rw:true:rslave,,8,0,10,916424,
04:24:59.630676074,futex,/:/host:rw:true:rslave,,8,0,10,916424,addr=D61938 op=129(FUTEX_PRIVATE_FLAG) val=1
04:24:59.630681213,futex,/:/host:rw:true:rslave,,8,0,10,916424,res=1
04:24:59.630681874,read,/:/host:rw:true:rslave,,8,0,10,916424,fd=9(<4t>172.19.0.3:53776->172.19.0.5:80) size=4096
04:24:59.630689207,read,/:/host:rw:true:rslave,,8,0,10,916424,res=97 data=GET /login HTTP/1.1..Authorization: Basic dXNlcjpwYXNzd29yZA==..host: user..Conn
04:24:59.630811425,futex,/:/host:rw:true:rslave,,8,0,10,916424,res=0
04:24:59.630816083,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,interval=20000(2e-05s)
04:24:59.631159426,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,res=0
04:24:59.631162571,nanosleep,/:/host:rw:true:rslave,,8,0,10,916424,interval=20000(2e-05s)
04:24:59.631222347,futex,/:/host:rw:true:rslave,,8,0,10,916424,addr=C000057148 op=129(FUTEX_PRIVATE_FLAG) val=1
04:24:59.631226494,futex,/:/host:rw:true:rslave,,8,0,10,916424,res=1
