evt_time,syscall_type,container_mounts,proc_args,proc_nthreads,proc_nchilds,proc_fdopencount,proc_vmsize,evt_args
11:57:57.479882978,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
11:57:57.480013975,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
11:57:57.980797706,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
11:57:57.980852930,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
11:57:57.983105449,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
11:57:57.983118985,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
11:57:57.983170442,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=........m.hc....M....................... !#$%&'()*+
11:57:57.983173067,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
11:57:57.983177535,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T4...@.G.................m.hc....M....................... !#$%&'()*+
11:57:57.983192924,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[25408]) size=57
11:57:57.983247081,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.046 ms.
11:57:57.983252771,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
11:57:57.983313697,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.046 ms.
11:57:57.983320891,read,/:/host:rw:true:rslave,app.py,2,0,6,149744,fd=5(<p>pipe:[25408]) size=8029
11:57:58.481535972,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
11:57:58.481589222,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
11:57:58.982296974,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,res=0 fds=
11:57:58.982354572,poll,/:/host:rw:true:rslave,app.py,2,1,6,149744,fds=3:41 timeout=500
11:57:58.983301152,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
11:57:58.983313686,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
