evt_time,syscall_type,container_mounts,proc_args,proc_nthreads,proc_nchilds,proc_fdopencount,proc_vmsize,evt_args
14:18:52.979672889,poll,/:/host:rw:true:rslave,app.py,2,1,6,149740,res=0 fds=
14:18:52.979872237,poll,/:/host:rw:true:rslave,app.py,2,1,6,149740,fds=3:41 timeout=500
14:18:53.480529398,poll,/:/host:rw:true:rslave,app.py,2,1,6,149740,res=0 fds=
14:18:53.480590501,poll,/:/host:rw:true:rslave,app.py,2,1,6,149740,fds=3:41 timeout=500
14:18:53.484269671,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
14:18:53.484280722,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
14:18:53.484336986,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=..%......._c.....c...................... !#$%&'()*+
14:18:53.484339631,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
14:18:53.484344610,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..TX...@.#...........-......._c.....c...................... !#$%&'()*+
14:18:53.484359949,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[29842]) size=57
14:18:53.484401895,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.049 ms.
14:18:53.484407876,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
14:18:53.484435424,read,/:/host:rw:true:rslave,app.py,2,0,6,149740,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.049 ms.
14:18:53.484443749,read,/:/host:rw:true:rslave,app.py,2,0,6,149740,fd=5(<p>pipe:[29842]) size=8029
14:18:53.981618535,poll,/:/host:rw:true:rslave,app.py,2,1,6,149740,res=0 fds=
14:18:53.981675701,poll,/:/host:rw:true:rslave,app.py,2,1,6,149740,fds=3:41 timeout=500
14:18:54.482610919,poll,/:/host:rw:true:rslave,app.py,2,1,6,149740,res=0 fds=
14:18:54.482655291,poll,/:/host:rw:true:rslave,app.py,2,1,6,149740,fds=3:41 timeout=500
14:18:54.485824161,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
14:18:54.485834480,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
14:18:54.485884853,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=.........._c.....i...................... !#$%&'()*+
