evt_time,syscall_type,container_mounts,proc_args,proc_nthreads,proc_nchilds,proc_fdopencount,proc_vmsize,evt_args
14:19:34.994812685,poll,/:/host:rw:true:rslave,app.py,2,1,6,149736,res=0 fds=
14:19:34.994875930,poll,/:/host:rw:true:rslave,app.py,2,1,6,149736,fds=3:41 timeout=500
14:19:35.495652210,poll,/:/host:rw:true:rslave,app.py,2,1,6,149736,res=0 fds=
14:19:35.495707803,poll,/:/host:rw:true:rslave,app.py,2,1,6,149736,fds=3:41 timeout=500
14:19:35.496359658,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
14:19:35.496371480,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
14:19:35.496418948,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=.........._c............................ !#$%&'()*+
14:19:35.496421563,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
14:19:35.496426061,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T....@....................._c............................ !#$%&'()*+
14:19:35.496440709,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[23345]) size=57
14:19:35.496481336,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.042 ms.
14:19:35.496487077,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
14:19:35.496561574,read,/:/host:rw:true:rslave,app.py,2,0,6,149736,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.042 ms.
14:19:35.496572154,read,/:/host:rw:true:rslave,app.py,2,0,6,149736,fd=5(<p>pipe:[23345]) size=8029
14:19:35.996638288,poll,/:/host:rw:true:rslave,app.py,2,1,6,149736,res=0 fds=
14:19:35.996693310,poll,/:/host:rw:true:rslave,app.py,2,1,6,149736,fds=3:41 timeout=500
14:19:36.496290758,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
14:19:36.496303481,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
14:19:36.496363793,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=........ ._c............................ !#$%&'()*+
14:19:36.496366398,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
14:19:36.496370876,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T....@................... ._c............................ !#$%&'()*+
14:19:36.496386725,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[23345]) size=57
14:19:36.496430147,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=3 ttl=64 time=0.054 ms.
14:19:36.496435797,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
14:19:36.496497620,read,/:/host:rw:true:rslave,app.py,2,0,6,149736,res=57 data=64 bytes from 127.0.0.1: icmp_seq=3 ttl=64 time=0.054 ms.
14:19:36.496514151,read,/:/host:rw:true:rslave,app.py,2,0,6,149736,fd=5(<p>pipe:[23345]) size=7972
14:19:36.497336137,poll,/:/host:rw:true:rslave,app.py,2,1,6,149736,res=0 fds=
