evt_time,syscall_type,container_mounts,proc_args,proc_nthreads,proc_nchilds,proc_fdopencount,proc_vmsize,evt_args
11:47:35.359263948,poll,/:/host:rw:true:rslave,app.py,2,1,6,152132,res=0 fds=
11:47:35.359365995,poll,/:/host:rw:true:rslave,app.py,2,1,6,152132,fds=3:41 timeout=500
11:47:35.860194829,poll,/:/host:rw:true:rslave,app.py,2,1,6,152132,res=0 fds=
11:47:35.860253707,poll,/:/host:rw:true:rslave,app.py,2,1,6,152132,fds=3:41 timeout=500
11:47:35.863098327,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
11:47:35.863111231,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>0.0.0.0:1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
11:47:35.863163016,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=...y......bc.....+...................... !#$%&'()*+
11:47:35.863166693,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
11:47:35.863170980,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T....@..............y......bc.....+...................... !#$%&'()*+
11:47:35.863185587,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[25436]) size=57
11:47:35.863224374,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.046 ms.
11:47:35.863231006,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
11:47:35.863291531,read,/:/host:rw:true:rslave,app.py,2,0,6,152132,res=57 data=64 bytes from 127.0.0.1: icmp_seq=2 ttl=64 time=0.046 ms.
11:47:35.863301480,read,/:/host:rw:true:rslave,app.py,2,0,6,152132,fd=5(<p>pipe:[25436]) size=8029
11:47:36.361145388,poll,/:/host:rw:true:rslave,app.py,2,1,6,152132,res=0 fds=
11:47:36.361219253,poll,/:/host:rw:true:rslave,app.py,2,1,6,152132,fds=3:41 timeout=500
11:47:36.862022572,poll,/:/host:rw:true:rslave,app.py,2,1,6,152132,res=0 fds=
11:47:36.862068607,poll,/:/host:rw:true:rslave,app.py,2,1,6,152132,fds=3:41 timeout=500
11:47:36.863047257,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=-11(EAGAIN) size=192 data=NULL tuple=NULL
11:47:36.863057896,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1) size=64 tuple=0.0.0.0:1->127.0.0.1:0
11:47:36.863105975,sendmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=64 data=...x......bc....P+...................... !#$%&'()*+
11:47:36.863109471,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
11:47:36.863113479,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=84 size=84 data=E..T....@..............y......bc....P+...................... !#$%&'()*+
11:47:36.863127033,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=1(<p>pipe:[25436]) size=57
11:47:36.863170878,write,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,res=57 data=64 bytes from 127.0.0.1: icmp_seq=3 ttl=64 time=0.043 ms.
11:47:36.863177350,recvmsg,/:/host:rw:true:rslave,-c 4 127.0.0.1,1,0,4,6536,fd=3(<4r>127.0.0.1->127.0.0.1)
11:47:36.863236294,read,/:/host:rw:true:rslave,app.py,2,0,6,152132,res=57 data=64 bytes from 127.0.0.1: icmp_seq=3 ttl=64 time=0.043 ms.
